code;id;name;mainRoute;routeIds
501365;MTA_501365;KISSENA BL/SANFORD AV;MTABC_Q65;['MTA NYCT_Q17', 'MTABC_Q25', 'MTA NYCT_Q27', 'MTABC_Q34', 'MTABC_Q65']
501367;MTA_501367;MAIN ST/ROOSEVELT AV;MTABC_Q65;['MTABC_Q65']
502254;MTA_502254;MAIN ST/NORTHERN BL;MTABC_Q65;['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTABC_Q25', 'MTABC_Q34', 'MTABC_Q50', 'MTABC_Q65']
505019;MTA_505019;COLLEGE PT BL/20 AV;MTABC_Q65;['MTA NYCT_Q20A', 'MTABC_Q65']
505020;MTA_505020;COLLEGE PT BL/18 AV;MTABC_Q65;['MTA NYCT_Q20A', 'MTABC_Q65']
505022;MTA_505022;COLLEGE PT BL/15 AV;MTABC_Q65;['MTA NYCT_Q20A', 'MTABC_Q65']
550972;MTA_550972;PARSONS BL/89 AV;MTABC_Q65;['MTABC_Q25', 'MTABC_Q34', 'MTABC_Q65']
551051;MTA_551051;MAIN ST/ROOSEVELT AV;MTABC_Q65;['MTABC_Q25', 'MTABC_Q34', 'MTABC_Q65']
551709;MTA_551709;164 ST/HILLSIDE AV;MTABC_Q65;['MTABC_Q65']
551710;MTA_551710;164 ST/HILLSIDE AV;MTABC_Q65;['MTABC_Q65']
551711;MTA_551711;164 ST/HIGHLAND AV;MTABC_Q65;['MTABC_Q65']
551712;MTA_551712;164 ST/HIGHLAND AV;MTABC_Q65;['MTABC_Q65']
551713;MTA_551713;164 ST/85 AV;MTABC_Q65;['MTABC_Q65']
551714;MTA_551714;164 ST/84 AV;MTABC_Q65;['MTABC_Q65']
551717;MTA_551717;164 ST/82 RD;MTABC_Q65;['MTABC_Q65']
551718;MTA_551718;164 ST/GOETHALS AV;MTABC_Q65;['MTABC_Q65']
551719;MTA_551719;164 ST/GOETHALS AV;MTABC_Q65;['MTABC_Q65']
551720;MTA_551720;164 ST/UNION TPK;MTABC_Q65;['MTABC_Q65']
551721;MTA_551721;164 ST/UNION TPK;MTABC_Q65;['MTABC_Q65']
551722;MTA_551722;164 ST/78 AV;MTABC_Q65;['MTABC_Q65']
551723;MTA_551723;164 ST/77 AV;MTABC_Q65;['MTABC_Q65']
551724;MTA_551724;164 ST/76 AV;MTABC_Q65;['MTABC_Q65']
551725;MTA_551725;164 ST/75 AV;MTABC_Q65;['MTABC_Q65']
551726;MTA_551726;164 ST/72 AV;MTABC_Q65;['MTABC_Q65']
551728;MTA_551728;164 ST/71 AV;MTABC_Q65;['MTABC_Q65']
551729;MTA_551729;164 ST/JEWEL AV;MTABC_Q65;['MTABC_Q65', 'MTABC_QM4', 'MTABC_QM44']
551730;MTA_551730;164 ST/JEWEL AV;MTABC_Q65;['MTABC_Q65']
551733;MTA_551733;164 ST/67 AV;MTABC_Q65;['MTABC_Q65', 'MTABC_QM4', 'MTABC_QM44']
551734;MTA_551734;164 ST/67 AV;MTABC_Q65;['MTABC_Q65']
551735;MTA_551735;164 ST/65 AV;MTABC_Q65;['MTABC_Q65']
551736;MTA_551736;164 ST/65 AV;MTABC_Q65;['MTABC_Q65']
551737;MTA_551737;164 ST/HORACE HARDING EXP;MTABC_Q65;['MTABC_Q65']
551738;MTA_551738;164 ST/HORACE HARDING EXP;MTABC_Q65;['MTABC_Q65', 'MTABC_QM4', 'MTABC_QM44']
551739;MTA_551739;164 ST/BOOTH MEMORIAL AV;MTABC_Q65;['MTABC_Q65']
551740;MTA_551740;164 ST/METCALF AV;MTABC_Q65;['MTABC_Q65']
551741;MTA_551741;164 ST/METCALF AV;MTABC_Q65;['MTABC_Q65']
551742;MTA_551742;164 ST/LITHONIA AV;MTABC_Q65;['MTABC_Q65']
551743;MTA_551743;PIDGEON MEADOW RD/46 AV;MTABC_Q65;['MTABC_Q65']
551744;MTA_551744;45 AV/162 ST;MTABC_Q65;['MTABC_Q65']
551745;MTA_551745;45 AV/162 ST;MTABC_Q65;['MTABC_Q65']
551748;MTA_551748;45 AV/158 ST;MTABC_Q65;['MTABC_Q65']
551749;MTA_551749;45 AV/158 ST;MTABC_Q65;['MTABC_Q65']
551750;MTA_551750;45 AV/156 ST;MTABC_Q65;['MTABC_Q65']
551751;MTA_551751;45 AV/156 ST;MTABC_Q65;['MTABC_Q65']
551752;MTA_551752;45 AV/149 ST;MTABC_Q65;['MTABC_Q65']
551753;MTA_551753;45 AV/149 ST;MTABC_Q65;['MTABC_Q65']
551754;MTA_551754;45 AV/PARSONS BL;MTABC_Q65;['MTABC_Q65']
551757;MTA_551757;BOWNE ST/45 AV;MTABC_Q65;['MTABC_Q65']
551758;MTA_551758;BOWNE ST/CHERRY AV;MTABC_Q65;['MTABC_Q65']
551762;MTA_551762;NORTHERN BL/COLLINS PL;MTABC_Q65;['MTABC_Q65']
551763;MTA_551763;COLLEGE PT BL/WHITESTONE EXP W S/R;MTABC_Q65;['MTABC_Q65']
551764;MTA_551764;COLLEGE PT BL/31 AV;MTABC_Q65;['MTABC_Q65']
551765;MTA_551765;COLLEGE PT BL/31 AV;MTABC_Q65;['MTABC_Q65']
551766;MTA_551766;COLLEGE PT BL/123 ST;MTABC_Q65;['MTABC_Q65']
551767;MTA_551767;COLLEGE PT BL/26 AV;MTABC_Q65;['MTABC_Q65']
551768;MTA_551768;COLLEGE PT BL/26 AV;MTABC_Q65;['MTABC_Q65']
551769;MTA_551769;COLLEGE PT BL/25 RD;MTABC_Q65;['MTABC_Q65']
551770;MTA_551770;COLLEGE PT BL/25 RD;MTABC_Q65;['MTABC_Q65']
551771;MTA_551771;COLLEGE PT BL/23 AV;MTABC_Q65;['MTABC_Q65']
551772;MTA_551772;COLLEGE PT BL/23 AV;MTABC_Q65;['MTABC_Q65']
551776;MTA_551776;COLLEGE PT BL/20 AV;MTABC_Q65;['MTABC_Q65']
551784;MTA_551784;110 ST/14 AV;MTABC_Q65;['MTABC_Q65']
551785;MTA_551785;110 ST/15 AV;MTABC_Q65;['MTABC_Q65']
551786;MTA_551786;15 AV/112 ST;MTABC_Q65;['MTABC_Q65']
551787;MTA_551787;15 AV/114 ST;MTABC_Q65;['MTABC_Q65']
551788;MTA_551788;15 AV/118 ST;MTABC_Q65;['MTABC_Q65']
551789;MTA_551789;15 AV/119 ST;MTABC_Q65;['MTABC_Q65']
551793;MTA_551793;NORTHERN BL/COLLEGE PT BL;MTABC_Q65;['MTABC_Q65']
551794;MTA_551794;BOWNE ST/SANFORD AV;MTABC_Q65;['MTABC_Q65']
551795;MTA_551795;BOWNE ST/BEECH AV;MTABC_Q65;['MTABC_Q65']
551796;MTA_551796;45 AV/BOWNE ST;MTABC_Q65;['MTABC_Q65']
551797;MTA_551797;45 AV/PARSONS BL;MTABC_Q65;['MTABC_Q65']
551798;MTA_551798;46 AV/162 ST;MTABC_Q65;['MTABC_Q65']
551799;MTA_551799;PIDGEON MEADOW RD/LABURNUM AV;MTABC_Q65;['MTABC_Q65']
551800;MTA_551800;164 ST/OAK AV;MTABC_Q65;['MTABC_Q65']
551801;MTA_551801;164 ST/BOOTH MEMORIAL AV;MTABC_Q65;['MTABC_Q65']
551802;MTA_551802;164 ST/59 AV;MTABC_Q65;['MTABC_Q65']
551803;MTA_551803;164 ST/73 AV;MTABC_Q65;['MTABC_Q65']
551804;MTA_551804;164 ST/75 RD;MTABC_Q65;['MTABC_Q65']
551805;MTA_551805;164 ST/76 RD;MTABC_Q65;['MTABC_Q65']
551806;MTA_551806;164 ST/77 RD;MTABC_Q65;['MTABC_Q65']
551807;MTA_551807;164 ST/QUEENS GENERAL HOSPITAL;MTABC_Q65;['MTABC_Q65']
551808;MTA_551808;164 ST/84 DR;MTABC_Q65;['MTABC_Q65']
551809;MTA_551809;164 ST/86 AV;MTABC_Q65;['MTABC_Q65']
552365;MTA_552365;PARSONS BL /88 AV;MTABC_Q65;['MTABC_Q65', 'MTABC_Q113', 'MTABC_Q114']
552965;MTA_552965;COLLEGE PT BL/123 ST;MTABC_Q65;['MTABC_Q65']
552979;MTA_552979;COLLEGE PT BL/WHITESTONE EXP;MTABC_Q65;['MTABC_Q65']
553042;MTA_553042;164 ST/PIDGEON MEADOW ROAD;MTABC_Q65;['MTABC_Q65']
553048;MTA_553048;164 ST/84 AV;MTABC_Q65;['MTABC_Q65']
553117;MTA_553117;SANFORD AV/KISSENA BL;MTABC_Q65;['MTABC_Q65']
553126;MTA_553126;PARSONS BL/JAMAICA AV;MTABC_Q65;['MTABC_Q25', 'MTABC_Q34', 'MTABC_Q65']
553127;MTA_553127;PARSONS BL/JAMAICA AV;MTABC_Q65;['MTABC_Q25', 'MTABC_Q34', 'MTABC_Q65']
553139;MTA_553139;SUTPHIN BL/94 AV;MTABC_Q65;['MTABC_Q25', 'MTABC_Q34', 'MTABC_Q65']
553236;MTA_553236;PARSONS BL/88 AV;MTABC_Q65;['MTABC_Q25', 'MTABC_Q34', 'MTABC_Q65']
553295;MTA_553295;JAMAICA AV/153 ST;MTABC_Q65;['MTABC_Q25', 'MTABC_Q34', 'MTABC_Q65']
553300;MTA_553300;COLLEGE PT BL/NYPD ACADEMY ENTRANCE;MTABC_Q65;['MTABC_Q65']
553301;MTA_553301;COLLEGE PT BL/NYPD ACADEMY ENTRANCE;MTABC_Q65;['MTABC_Q65']
982078;MTA_982078;14 AVE/COLLEGE PT BL;MTABC_Q65;['MTABC_Q65']
982079;MTA_982079;14 AVE/119 ST;MTABC_Q65;['MTABC_Q65']
982080;MTA_982080;14 AVE/115 ST;MTABC_Q65;['MTABC_Q65']
982081;MTA_982081;14 AVE/111 ST;MTABC_Q65;['MTABC_Q65']
982095;MTA_982095;SUTPHIN BL/94 AV;MTABC_Q65;['MTABC_Q25', 'MTABC_Q34', 'MTABC_Q65']
982183;MTA_982183;ARCHER AV/151 ST;MTABC_Q65;['MTABC_Q25', 'MTABC_Q34', 'MTABC_Q65']
982221;MTA_982221;COLLEGE PT BL/33 AV;MTABC_Q65;['MTABC_Q65']
503594;MTA_503594;48 ST/47 ST;MTABC_Q67;['MTA NYCT_B24', 'MTABC_Q67']
503725;MTA_503725;METROPOLITAN AV/TOYS R US;MTABC_Q67;['MTABC_Q38', 'MTA NYCT_Q54', 'MTABC_Q67']
503832;MTA_503832;53 AV/48 ST;MTABC_Q67;['MTA NYCT_B24', 'MTABC_Q67']
504259;MTA_504259;METROPOLITAN AV/FRESH POND RD;MTABC_Q67;['MTABC_Q38', 'MTA NYCT_Q54', 'MTABC_Q67']
504260;MTA_504260;METROPOLITAN AV/65 ST;MTABC_Q67;['MTABC_Q38', 'MTA NYCT_Q54', 'MTABC_Q67']
504261;MTA_504261;METROPOLITAN AV/ METRO AV EL STA;MTABC_Q67;['MTABC_Q38', 'MTA NYCT_Q54', 'MTABC_Q67']
504320;MTA_504320;METROPOLITAN AV/ METRO EL STATION;MTABC_Q67;['MTABC_Q38', 'MTA NYCT_Q54', 'MTABC_Q67']
504322;MTA_504322;METROPOLITAN AV/MT OLIVET CR;MTABC_Q67;['MTABC_Q38', 'MTA NYCT_Q54', 'MTABC_Q67']
504323;MTA_504323;METROPOLITAN AV/65 ST;MTABC_Q67;['MTABC_Q38', 'MTA NYCT_Q54', 'MTABC_Q67']
504324;MTA_504324;METROPOLITAN AV/FRESH POND RD;MTABC_Q67;['MTA NYCT_Q54', 'MTABC_Q67']
504439;MTA_504439;METROPOLITAN AV/62 ST;MTABC_Q67;['MTABC_Q38', 'MTA NYCT_Q54', 'MTABC_Q67']
504448;MTA_504448;METROPOLITAN AV/ADMIRAL AV;MTABC_Q67;['MTABC_Q38', 'MTA NYCT_Q54', 'MTABC_Q67']
504526;MTA_504526;JACKSON AV/43 AV;MTABC_Q67;['MTA NYCT_B62', 'MTABC_Q39', 'MTABC_Q67']
504549;MTA_504549;28 ST/QUEENS PLZ S;MTABC_Q67;['MTA NYCT_B62', 'MTABC_Q67']
505075;MTA_505075;BKLYN-QUEENS EXPWY/45 ST;MTABC_Q67;['MTA NYCT_B24', 'MTABC_Q67']
505168;MTA_505168;BKLYN-QUEENS EXPWY/47 ST;MTABC_Q67;['MTA NYCT_B24', 'MTABC_Q67']
505325;MTA_505325;54 AV/43 ST;MTABC_Q67;['MTABC_Q67']
550573;MTA_550573;65 PL/53 DR;MTABC_Q67;['MTABC_Q18', 'MTABC_Q67']
550575;MTA_550575;65 PL/JAY AV;MTABC_Q67;['MTABC_Q67']
550584;MTA_550584;65 PL/CLARAN CT;MTABC_Q67;['MTABC_Q18', 'MTABC_Q67']
551277;MTA_551277;69 ST/METROPOLITAN AV;MTABC_Q67;['MTABC_Q38', 'MTABC_Q67']
551278;MTA_551278;69 ST/METROPOLITAN AV;MTABC_Q67;['MTABC_Q38', 'MTABC_Q67']
551334;MTA_551334;METROPOLITAN AV/RENTAR PLAZA;MTABC_Q67;['MTABC_Q38', 'MTABC_Q67']
551335;MTA_551335;69 ST/66 RD;MTABC_Q67;['MTABC_Q38', 'MTABC_Q67']
551387;MTA_551387;58 ST/BORDEN AV;MTABC_Q67;['MTABC_Q39', 'MTABC_Q67']
551388;MTA_551388;58 ST/BORDEN AV;MTABC_Q67;['MTABC_Q39', 'MTABC_Q67']
551923;MTA_551923;21 ST/44 DR;MTABC_Q67;['MTABC_Q67']
551925;MTA_551925;21 ST/45th ROAD;MTABC_Q67;['MTA NYCT_B32', 'MTABC_Q67']
551926;MTA_551926;21 ST/JACKSON AV.;MTABC_Q67;['MTA NYCT_B32', 'MTABC_Q67']
551927;MTA_551927;21 ST/JACKSON AV;MTABC_Q67;['MTABC_Q67']
551928;MTA_551928;49 AV/21 ST;MTABC_Q67;['MTABC_Q67']
551930;MTA_551930;49 AV/25 ST;MTABC_Q67;['MTABC_Q67']
551931;MTA_551931;49 AV/25 ST;MTABC_Q67;['MTABC_Q67']
551932;MTA_551932;27 ST/49 AV;MTABC_Q67;['MTABC_Q67']
551933;MTA_551933;27 ST/49 AV;MTABC_Q67;['MTABC_Q67']
551934;MTA_551934;27 ST/BORDEN AV;MTABC_Q67;['MTABC_Q67']
551935;MTA_551935;27 ST/BORDEN AV;MTABC_Q67;['MTABC_Q67']
551936;MTA_551936;BORDEN AV/REVIEW AV;MTABC_Q67;['MTABC_Q67']
551937;MTA_551937;BORDEN AV/REVIEW AV;MTABC_Q67;['MTABC_Q67']
551938;MTA_551938;BORDEN AV/VAN DAM ST;MTABC_Q67;['MTABC_Q67']
551939;MTA_551939;BORDEN AV/VAN DAM ST;MTABC_Q67;['MTABC_Q67']
551940;MTA_551940;BORDEN AV/GREENPOINT AV;MTABC_Q67;['MTABC_Q67']
551944;MTA_551944;55 AV/48 ST;MTABC_Q67;['MTABC_Q67']
551945;MTA_551945;55 AV/50 ST;MTABC_Q67;['MTABC_Q67']
551946;MTA_551946;55 AV/50 ST;MTABC_Q67;['MTABC_Q67']
551947;MTA_551947;55 AV/58 ST;MTABC_Q67;['MTABC_Q67']
551949;MTA_551949;MAURICE AV/QNS MIDTOWN EXP;MTABC_Q67;['MTABC_Q67']
551950;MTA_551950;53 DR/63 ST;MTABC_Q67;['MTABC_Q67']
551951;MTA_551951;QUEENS MIDTOWN EXP/HAMILTON PL;MTABC_Q67;['MTABC_Q67']
551952;MTA_551952;QUEENS MIDTOWN EXP/GRAND AV;MTABC_Q67;['MTABC_Q67']
551953;MTA_551953;69 ST/58 AV;MTABC_Q67;['MTABC_Q67']
551955;MTA_551955;69 ST/CALDWELL AV;MTABC_Q67;['MTABC_Q67']
551956;MTA_551956;69 ST/CALDWELL AV;MTABC_Q67;['MTABC_Q67']
551957;MTA_551957;69 ST/59 DR;MTABC_Q67;['MTABC_Q67']
551958;MTA_551958;69 ST/59 DR;MTABC_Q67;['MTABC_Q67']
551959;MTA_551959;69 ST/60 RD;MTABC_Q67;['MTABC_Q67']
551960;MTA_551960;69 ST/60 RD;MTABC_Q67;['MTABC_Q67']
551961;MTA_551961;69 ST/ELIOT AV;MTABC_Q67;['MTABC_Q67']
551962;MTA_551962;69 ST/ELIOT AV;MTABC_Q67;['MTABC_Q67']
551963;MTA_551963;69 ST/61 DR;MTABC_Q67;['MTABC_Q67']
551964;MTA_551964;69 ST/62 RD;MTABC_Q67;['MTABC_Q67']
551965;MTA_551965;69 ST/JUNIPER VALLEY RD;MTABC_Q67;['MTABC_Q38', 'MTABC_Q67']
551969;MTA_551969;69 ST/62 DR;MTABC_Q67;['MTABC_Q67']
551970;MTA_551970;69 ST/62 AV;MTABC_Q67;['MTABC_Q67']
551973;MTA_551973;53 DR/64 ST;MTABC_Q67;['MTABC_Q67']
551974;MTA_551974;53 DR/62 ST;MTABC_Q67;['MTABC_Q67']
551975;MTA_551975;MAURICE AV/54 AV;MTABC_Q67;['MTABC_Q67']
551976;MTA_551976;MAURICE AV/BORDEN AV;MTABC_Q67;['MTABC_Q67']
551977;MTA_551977;48 ST/55 AV;MTABC_Q67;['MTABC_Q67']
551978;MTA_551978;48 ST/54 AV;MTABC_Q67;['MTABC_Q67']
551980;MTA_551980;BORDEN AV/43 ST;MTABC_Q67;['MTABC_Q67']
551981;MTA_551981;BORDEN AV/41 ST;MTABC_Q67;['MTABC_Q67']
551982;MTA_551982;BORDEN AV/39 PL;MTABC_Q67;['MTABC_Q67']
551983;MTA_551983;BORDEN AV/38 ST;MTABC_Q67;['MTABC_Q67']
551984;MTA_551984;BORDEN AV/31 ST;MTABC_Q67;['MTABC_Q67']
551986;MTA_551986;21 ST/46 AV;MTABC_Q67;['MTABC_Q67']
553002;MTA_553002;69 ST/58 AV;MTABC_Q67;['MTABC_Q67']
553171;MTA_553171;44 DR/21 ST;MTABC_Q67;['MTABC_Q67']
553172;MTA_553172;44 DR/23 ST;MTABC_Q67;['MTABC_Q39', 'MTABC_Q67']
553173;MTA_553173;44 DR/JACKSON AV;MTABC_Q67;['MTABC_Q39', 'MTABC_Q67']
553174;MTA_553174;JACKSON AV/DUTCH KILLS ST;MTABC_Q67;['MTABC_Q67']
553176;MTA_553176;HAMILTON PL/JAY AV;MTABC_Q67;['MTABC_Q18', 'MTABC_Q67']
553193;MTA_553193;JACKSON AV/42 RD;MTABC_Q67;['MTABC_Q67', 'MTABC_Q100']
553211;MTA_553211;QUEENS MIDTOWN EXP/GRAND AV;MTABC_Q67;['MTABC_Q67']
553212;MTA_553212;QUEENS MIDTOWN EXP/HULL AV;MTABC_Q67;['MTABC_Q67']
982058;MTA_982058;21 ST/49 AV;MTABC_Q67;['MTABC_Q67']
982099;MTA_982099;28 ST/QUEENS PLZ S;MTABC_Q67;['MTABC_Q67']
100294;MTA_100294;BRUCKNER BL/E TREMONT AV;MTABC_Q50;['MTA NYCT_BX5', 'MTABC_BXM8', 'MTABC_Q50']
100296;MTA_100296;BRUCKNER BL/KEARNEY AV;MTABC_Q50;['MTA NYCT_BX5', 'MTABC_Q50']
100298;MTA_100298;MACDONOUGH PL/COUNTRY CLUB RD;MTABC_Q50;['MTA NYCT_BX5', 'MTABC_Q50']
100322;MTA_100322;BRUCKNER BL/WILLOW LA;MTABC_Q50;['MTA NYCT_BX5', 'MTA NYCT_BX24', 'MTABC_Q50']
100325;MTA_100325;BRUCKNER BL/JARVIS AV;MTABC_Q50;['MTA NYCT_BX5', 'MTA NYCT_BX24', 'MTABC_BXM8', 'MTABC_Q50']
100328;MTA_100328;BRUCKNER BL/BAISLEY AV;MTABC_Q50;['MTA NYCT_BX5', 'MTABC_BXM8', 'MTABC_Q50']
100330;MTA_100330;BRUCKNER BL/E TREMONT AV;MTABC_Q50;['MTA NYCT_BX5', 'MTABC_Q50']
101716;MTA_101716;BAYCHESTER AV/ALDRICH ST;MTABC_Q50;['MTABC_BX23', 'MTA NYCT_BX25', 'MTA NYCT_BX28', 'MTA NYCT_BX30', 'MTA NYCT_BX38', 'MTABC_Q50']
101717;MTA_101717;BAYCHESTER AV/DONIZETTI PL;MTABC_Q50;['MTABC_BX23', 'MTA NYCT_BX25', 'MTA NYCT_BX28', 'MTA NYCT_BX30', 'MTA NYCT_BX38', 'MTABC_Q50']
101718;MTA_101718;BAYCHESTER AV/DARROW PL;MTABC_Q50;['MTABC_BX23', 'MTA NYCT_BX25', 'MTA NYCT_BX28', 'MTA NYCT_BX30', 'MTA NYCT_BX38', 'MTABC_Q50']
101723;MTA_101723;CO-OP CITY BL/CARVER LOOP #2;MTABC_Q50;['MTABC_BX23', 'MTA NYCT_BX25', 'MTA NYCT_BX28', 'MTA NYCT_BX30', 'MTA NYCT_BX38', 'MTABC_BXM7', 'MTABC_Q50']
101724;MTA_101724;CO-OP CITY BL/BELLAMY LOOP N;MTABC_Q50;['MTABC_BX23', 'MTA NYCT_BX25', 'MTA NYCT_BX28', 'MTA NYCT_BX38', 'MTABC_BXM7', 'MTABC_Q50']
101725;MTA_101725;CO-OP CITY BL/BELLAMY LOOP S;MTABC_Q50;['MTABC_BX23', 'MTA NYCT_BX25', 'MTA NYCT_BX28', 'MTA NYCT_BX38', 'MTABC_Q50']
101729;MTA_101729;HUTCHINSON RVR PKY/EINSTEIN LOOP N;MTABC_Q50;['MTABC_BX23', 'MTA NYCT_BX26', 'MTA NYCT_BX28', 'MTA NYCT_BX30', 'MTABC_Q50']
101730;MTA_101730;HUTCHINSON RVR PKY/EINSTEIN LOOP S;MTABC_Q50;['MTABC_BX23', 'MTA NYCT_BX26', 'MTA NYCT_BX28', 'MTA NYCT_BX30', 'MTABC_Q50']
101731;MTA_101731;HUNTER AV/BOLLER AV;MTABC_Q50;['MTABC_BX23', 'MTA NYCT_BX26', 'MTA NYCT_BX28', 'MTA NYCT_BX30', 'MTABC_Q50']
101734;MTA_101734;EARHART LA/ERSKINE PL;MTABC_Q50;['MTABC_BX23', 'MTA NYCT_BX26', 'MTA NYCT_BX28', 'MTA NYCT_BX30', 'MTABC_Q50']
101735;MTA_101735;HUNTER AV/EARHART LA;MTABC_Q50;['MTABC_BX23', 'MTA NYCT_BX26', 'MTA NYCT_BX28', 'MTA NYCT_BX30', 'MTABC_Q50']
101737;MTA_101737;HUTCHINSON RVR PY E/EINSTEIN LOOP S;MTABC_Q50;['MTABC_BX23', 'MTA NYCT_BX26', 'MTA NYCT_BX28', 'MTA NYCT_BX30', 'MTABC_Q50']
101738;MTA_101738;HUTCHINSON RVR PY E/EINSTEIN LOOP N;MTABC_Q50;['MTABC_BX23', 'MTA NYCT_BX26', 'MTA NYCT_BX28', 'MTA NYCT_BX30', 'MTABC_Q50']
101743;MTA_101743;CO-OP CITY BL/BELLAMY LOOP N;MTABC_Q50;['MTABC_BX23', 'MTA NYCT_BX25', 'MTA NYCT_BX28', 'MTA NYCT_BX38', 'MTABC_BXM7', 'MTABC_Q50']
101744;MTA_101744;CO-OP CITY BL/PEARTREE AV;MTABC_Q50;['MTABC_BX23', 'MTA NYCT_BX25', 'MTA NYCT_BX28', 'MTA NYCT_BX30', 'MTA NYCT_BX38', 'MTABC_Q50']
101745;MTA_101745;CO-OP CITY BL/CARVER LOOP  #1;MTABC_Q50;['MTABC_BX23', 'MTA NYCT_BX25', 'MTA NYCT_BX28', 'MTA NYCT_BX30', 'MTA NYCT_BX38', 'MTABC_BXM7', 'MTABC_Q50']
101750;MTA_101750;BAYCHESTER AV/DARROW PL;MTABC_Q50;['MTABC_BX23', 'MTA NYCT_BX25', 'MTA NYCT_BX28', 'MTA NYCT_BX30', 'MTA NYCT_BX38', 'MTABC_Q50']
101751;MTA_101751;BAYCHESTER AV/DONIZETTI PL;MTABC_Q50;['MTABC_BX23', 'MTA NYCT_BX25', 'MTA NYCT_BX26', 'MTA NYCT_BX28', 'MTA NYCT_BX30', 'MTA NYCT_BX38', 'MTABC_Q50']
101752;MTA_101752;BAYCHESTER AV/ALDRICH ST;MTABC_Q50;['MTABC_BX23', 'MTA NYCT_BX25', 'MTA NYCT_BX26', 'MTA NYCT_BX28', 'MTA NYCT_BX30', 'MTA NYCT_BX38', 'MTABC_Q50']
103063;MTA_103063;BARTOW AV/CO-OP CITY BL;MTABC_Q50;['MTABC_BX23', 'MTA NYCT_BX25', 'MTA NYCT_BX26', 'MTA NYCT_BX28', 'MTA NYCT_BX30', 'MTA NYCT_BX38', 'MTABC_BXM7', 'MTABC_Q50']
103256;MTA_103256;EDSON AV/BARTOW AV;MTABC_Q50;['MTABC_BX23', 'MTABC_Q50']
103279;MTA_103279;BARTOW AV/CO-OP CITY BL;MTABC_Q50;['MTABC_BX23', 'MTA NYCT_BX26', 'MTA NYCT_BX28', 'MTA NYCT_BX30', 'MTABC_BXM7', 'MTABC_Q50']
103374;MTA_103374;BRUSH AV/BRUCKNER BL;MTABC_Q50;['MTA NYCT_Q44+', 'MTABC_Q50']
103395;MTA_103395;HUTCHINSON RVR PKY/LAFAYETTE AV;MTABC_Q50;['MTABC_Q50']
103473;MTA_103473;BRUCKNER BL/BUHRE AV;MTABC_Q50;['MTA NYCT_BX5', 'MTA NYCT_BX24', 'MTABC_Q50']
103537;MTA_103537;BARTOW AV/2136 BARTOW AV;MTABC_Q50;['MTABC_BX23', 'MTA NYCT_BX25', 'MTA NYCT_BX26', 'MTA NYCT_BX28', 'MTA NYCT_BX30', 'MTA NYCT_BX38', 'MTABC_Q50']
103538;MTA_103538;BARTOW AV/REAR OF PATHMARK;MTABC_Q50;['MTABC_BX23', 'MTA NYCT_BX26', 'MTA NYCT_BX28', 'MTA NYCT_BX30', 'MTABC_Q50']
103676;MTA_103676;HUTCHINSON RVR PY E/BOLLER AV;MTABC_Q50;['MTA NYCT_BX26', 'MTA NYCT_BX28', 'MTABC_Q50']
103767;MTA_103767;LAFAYETTE AV/HUTCHINSON RVR PKY;MTABC_Q50;['MTA NYCT_Q44+', 'MTABC_Q50']
104067;MTA_104067;BAYCHESTER AV/IFO PC RICHARDS;MTABC_Q50;['MTA NYCT_BX12', 'MTABC_BX23', 'MTABC_Q50']
150138;MTA_150138;BRUCKNER BL/WILKINSON  AV;MTABC_Q50;['MTA NYCT_BX29', 'MTABC_Q50']
150139;MTA_150139;BRUCKNER BL/WILKINSON AV;MTABC_Q50;['MTABC_BX23', 'MTA NYCT_BX29', 'MTABC_Q50']
150165;MTA_150165;CO-OP CITY BL/DREISER LOOP;MTABC_Q50;['MTABC_Q50']
150166;MTA_150166;CO-OP CITY BL/DREISER LOOP;MTABC_Q50;['MTA NYCT_BX30', 'MTABC_Q50']
551014;MTA_551014;LINDEN PL/31 RD;MTABC_Q50;['MTABC_Q25', 'MTABC_Q50']
551015;MTA_551015;LINDEN PL/31 RD;MTABC_Q50;['MTABC_Q25', 'MTABC_Q50']
552505;MTA_552505;WHITESTONE EXP E SVC RD/20 AV;MTABC_Q50;['MTABC_Q50', 'MTABC_QM2', 'MTABC_QM32']
552506;MTA_552506;WHITESTONE EXPY SVC RD/20 AV;MTABC_Q50;['MTABC_Q50', 'MTABC_QM2', 'MTABC_QM32']
553163;MTA_553163;LINDEN PL/35 AV;MTABC_Q50;['MTABC_Q25', 'MTABC_Q34', 'MTABC_Q50']
553164;MTA_553164;LINDEN PL/35 AV;MTABC_Q50;['MTABC_Q25', 'MTABC_Q34', 'MTABC_Q50']
553438;MTA_553438;WHITESTONE EXPY SVC RD/25 AV;MTABC_Q50;['MTABC_Q50']
984017;MTA_984017;EARHART LA/ERSKINE PL;MTABC_Q50;['MTABC_Q50']
101719;MTA_101719;DREISER LOOP/CO-OP CITY BL;MTABC_BX23;['MTABC_BX23', 'MTA NYCT_BX25', 'MTA NYCT_BX28', 'MTA NYCT_BX38']
101721;MTA_101721;DREISER LOOP/DEBS PL;MTABC_BX23;['MTABC_BX23', 'MTA NYCT_BX25', 'MTA NYCT_BX28', 'MTA NYCT_BX30', 'MTA NYCT_BX38']
